player_api_id,player_name,birthday,height,weight
75397,Rafa Lopez,1985-04-09 00:00:00,177.8,159
34029,Raul Albiol,1985-09-04 00:00:00,190.5,181
230993,Raul Rodriguez,1987-09-22 00:00:00,182.88,163
40220,Razvan Rat,1981-05-26 00:00:00,177.8,159
19435,Renan,1985-01-24 00:00:00,185.42,181
170667,Rene Krhin,1990-05-21 00:00:00,187.96,172
75371,Ricardo Leon,1983-02-08 00:00:00,185.42,168
74752,Roberto Canella,1988-02-07 00:00:00,180.34,161
37506,Roberto Soldado,1985-05-27 00:00:00,180.34,163
31014,Romaric,1983-06-04 00:00:00,187.96,194
159598,Rui Fonte,1990-04-23 00:00:00,180.34,163
34602,Ruud van Nistelrooy,1976-07-01 00:00:00,187.96,176
477604,Salva Ruiz,1995-05-17 00:00:00,177.8,161
306407,Sebastian Cristoforo,1993-08-23 00:00:00,172.72,154
74772,Sendoa,1975-12-31 00:00:00,175.26,165
358148,Sergi Gomez,1992-06-28 00:00:00,185.42,170
212472,Sergi Roberto,1992-02-07 00:00:00,177.8,157
2984,Sergio Aragones,1977-02-01 00:00:00,182.88,176
102630,Sergio Pelegrin,1979-04-18 00:00:00,185.42,170
182928,Sergio Tejera,1990-05-28 00:00:00,180.34,165
30851,Shunsuke Nakamura,1978-06-24 00:00:00,177.8,148
187360,Simone Verdi,1992-07-12 00:00:00,170.18,137
93480,Sofiane Feghouli,1989-12-26 00:00:00,177.8,165
280977,Tiago Ilori,1993-02-26 00:00:00,190.5,176
30871,Tiago,1981-05-02 00:00:00,182.88,157
9128,Tomislav Dujmovic,1981-02-26 00:00:00,187.96,179
184091,Tono,1989-11-07 00:00:00,177.8,152
37579,Tono,1979-12-17 00:00:00,182.88,176
111994,Tsepo Masilela,1985-05-05 00:00:00,175.26,154
571623,Unai Bustinza,1992-02-02 00:00:00,175.26,168
451941,Unai Garcia,1992-09-03 00:00:00,177.8,150
571615,Unai Lopez,1995-10-30 00:00:00,170.18,141
445907,Varela,1994-10-26 00:00:00,175.26,150
23853,Walter Pandiani,1976-04-27 00:00:00,182.88,165
389202,Wanderson,1994-10-07 00:00:00,175.26,146
202220,Wellington Silva,1993-01-06 00:00:00,170.18,150
291131,Wilfried Zahibo,1993-08-21 00:00:00,190.5,176
213695,Abraham Minero,1986-02-22 00:00:00,175.26,157
33715,Abraham Paz Cruz,1979-03-14 00:00:00,177.8,165
45605,Albert Crusat,1982-05-13 00:00:00,165.1,143
102394,Alberto Garcia,1985-02-09 00:00:00,182.88,170
231977,Alberto Perea,1990-12-19 00:00:00,175.26,146
2790,Alberto Rey,1974-02-15 00:00:00,175.26,163
30273,Alberto Rivera,1978-02-16 00:00:00,167.64,146
38131,Alejandro Alfaro,1986-11-23 00:00:00,175.26,161
37479,Alexis,1985-08-04 00:00:00,182.88,165
41718,Alhassane Keita,1983-06-26 00:00:00,170.18,150
282467,Alvaro Vadillo,1994-09-12 00:00:00,180.34,154
213489,Alvaro Vazquez,1991-04-27 00:00:00,182.88,165
213814,Anaitz Arbilla,1987-05-15 00:00:00,177.8,165
33021,Ander Murillo,1983-07-26 00:00:00,182.88,185
33986,Andres Palop,1973-10-22 00:00:00,182.88,165
150731,Antonio Amaya,1983-05-31 00:00:00,193.04,190
607148,Aritz Elustondo,1994-03-28 00:00:00,182.88,159
75331,Aritz Lopez Garai,1980-11-06 00:00:00,182.88,176
74989,Artiles Oliva Aythami,1986-04-02 00:00:00,182.88,172
210065,Bebe,1990-07-12 00:00:00,190.5,183
150764,Bernardo,1989-07-11 00:00:00,193.04,187
410424,Borja Lopez,1994-02-02 00:00:00,193.04,185
12454,Branko Ilic,1983-02-06 00:00:00,187.96,176
110331,Brayan Angulo,1989-11-02 00:00:00,172.72,159
42479,Bruno Soriano,1984-06-12 00:00:00,182.88,161
25563,Carlos Kameni,1984-02-18 00:00:00,185.42,190
74721,Carlos Lorens Bellvis,1985-04-24 00:00:00,170.18,150
102620,Carlos Martinez,1986-04-09 00:00:00,187.96,174
72541,Cesar Azpilicueta,1989-08-28 00:00:00,177.8,165
31092,Chu-Young Park,1985-07-10 00:00:00,182.88,165
213704,Cristian Tello Herrera,1991-08-19 00:00:00,177.8,143
183497,Dani Castellano,1987-11-02 00:00:00,180.34,152
280528,Dani Nieto,1991-05-04 00:00:00,172.72,132
33988,Daniel Alves,1983-05-06 00:00:00,172.72,154
40940,Daniel Carrico,1988-08-04 00:00:00,180.34,176
34952,Daniele Bonera,1981-05-31 00:00:00,182.88,163
208077,Danilo,1991-07-15 00:00:00,182.88,172
289278,Darwin Machis,1993-02-07 00:00:00,170.18,159
30666,David Albelda,1977-09-01 00:00:00,180.34,170
74991,David Garcia,1982-02-25 00:00:00,182.88,181
246218,David Junca,1993-11-16 00:00:00,175.26,148
30909,David Villa,1981-12-03 00:00:00,175.26,152
496054,Dejan Drazic,1995-09-26 00:00:00,175.26,152
476769,Deyverson,1991-05-08 00:00:00,187.96,172
101422,Diego Perotti,1988-07-26 00:00:00,177.8,154
19277,Dinei,1983-11-11 00:00:00,185.42,172
37439,Dudu Aouate,1977-10-17 00:00:00,187.96,192
50661,Eduardo Vargas,1989-11-20 00:00:00,175.26,154
11758,Eliseu,1983-10-01 00:00:00,175.26,165
317775,Emanuel Insua,1991-04-10 00:00:00,180.34,181
394825,Emiliano Velazquez,1994-04-30 00:00:00,185.42,174
103904,Emilio Nsue,1989-09-30 00:00:00,180.34,170
295198,Eneko Satrustegui,1990-09-25 00:00:00,182.88,165
30738,Eric Abidal,1979-07-11 00:00:00,185.42,163
574200,Eric Bertrand Bailly,1994-04-12 00:00:00,187.96,170
183331,Ernesto Galan,1986-06-17 00:00:00,180.34,174
25753,Ezequiel Luna,1986-11-19 00:00:00,177.8,163
6853,Fabian Vargas,1980-04-17 00:00:00,177.8,157
605654,Fabian,1996-04-03 00:00:00,187.96,154
127370,Felipe Mattioni Rohde,1988-10-15 00:00:00,180.34,165
47563,Fernando Martin Forestieri,1990-01-15 00:00:00,172.72,148
37491,Fernando Varela,1979-09-01 00:00:00,180.34,172
37426,Fernando Vega,1984-07-03 00:00:00,177.8,157
24612,Fernando,1979-06-02 00:00:00,180.34,170
38700,Florent Sinama-Pongolle,1984-10-20 00:00:00,175.26,152
287689,Formose Mendy,1989-03-23 00:00:00,182.88,168
40672,Francisco Casilla,1986-10-02 00:00:00,190.5,185
38064,Francisco Molinero,1985-07-26 00:00:00,175.26,159
270774,Franco Vazquez,1989-02-22 00:00:00,185.42,181
30670,Gabriel Heinze,1978-04-19 00:00:00,177.8,159
416409,German,1993-02-16 00:00:00,187.96,172
97491,Geromel,1985-09-21 00:00:00,190.5,185
31731,Gianni Zuiverloon,1986-12-30 00:00:00,177.8,163
51341,Gilberto Garcia,1987-01-27 00:00:00,180.34,165
37512,Gonzalo Colsa,1979-04-05 00:00:00,185.42,170
206301,Guerrero,1990-07-12 00:00:00,180.34,170
31020,Guillermo Franco,1976-11-03 00:00:00,182.88,168
18673,Gustavo Cabral,1985-10-14 00:00:00,182.88,179
33588,Haris Medunjanin,1985-03-08 00:00:00,187.96,168
27461,Heiko Westermann,1983-08-14 00:00:00,190.5,192
25913,Helder Rosario,1980-03-09 00:00:00,180.34,172
261787,Iago Herrerin,1988-01-25 00:00:00,187.96,198
189922,Ibrahima Balde,1989-04-04 00:00:00,190.5,187
112758,Ignacio Camacho,1990-05-04 00:00:00,182.88,165
298327,Igor Lichnovsky,1994-03-07 00:00:00,185.42,174
213702,Isaac Cuenca,1991-04-27 00:00:00,172.72,148
75395,Ivan Hernandez,1980-02-27 00:00:00,187.96,183
287691,Ivan Lopez,1993-08-23 00:00:00,175.26,152
80497,Ivan Marcano,1987-06-23 00:00:00,187.96,170
37446,Ivan Sanchez Riki,1980-08-11 00:00:00,187.96,196
30907,Jaroslav Plasil,1982-01-05 00:00:00,182.88,159
71498,Javi Varas,1982-09-10 00:00:00,182.88,163
34969,Javier Chevanton,1980-08-12 00:00:00,175.26,150
38534,Javier Flano,1984-08-19 00:00:00,177.8,150
26403,Jeremy Mathieu,1983-10-29 00:00:00,187.96,185
36622,Jerzy Dudek,1973-03-23 00:00:00,187.96,172
150574,Jesus Rueda,1987-02-19 00:00:00,180.34,172
37448,Jesus Vazquez,1980-01-18 00:00:00,182.88,170
291425,Jhon Cordoba,1993-05-11 00:00:00,185.42,187
282284,Joan Roman,1993-05-18 00:00:00,170.18,143
186054,Joel Robles,1990-06-17 00:00:00,195.58,198
478390,Jon Gaztanaga,1991-06-28 00:00:00,180.34,154
280483,Jonathan Zongo,1992-12-02 00:00:00,182.88,159
17875,Jordan Loties,1984-08-05 00:00:00,190.5,181
74739,Jorge Garcia,1984-01-13 00:00:00,182.88,170
38065,Jose Antonio Garcia Calvo,1975-04-01 00:00:00,185.42,170
26554,Jose Leonardo Ulloa,1986-07-26 00:00:00,185.42,176
32765,Jose Maria Guti,1976-10-31 00:00:00,182.88,172
183521,Jose Maria Lopez Silva,1983-02-01 00:00:00,170.18,146
169198,Jose Picon,1988-03-13 00:00:00,182.88,163
70297,Jozy Altidore,1989-11-06 00:00:00,185.42,174
41468,Juan Mata,1988-04-28 00:00:00,170.18,139
75195,Juan Pablo,1978-09-02 00:00:00,187.96,183
38424,Juanfran,1985-01-09 00:00:00,180.34,159
75376,Julian Ramos Omar,1988-01-26 00:00:00,175.26,143
43329,Kalu Uche,1982-11-15 00:00:00,177.8,174
51949,Keylor Navas,1986-12-15 00:00:00,185.42,172
26044,Krisztian Vadocz,1985-05-30 00:00:00,187.96,185
41196,Laszlo Sepsi,1987-06-07 00:00:00,177.8,165
111190,Laure,1985-03-22 00:00:00,165.1,150
38922,Lionel Scaloni,1978-05-16 00:00:00,182.88,176
30832,Luis Garcia,1978-06-24 00:00:00,177.8,163
37488,"Manolo Gaspar,28",1981-02-03 00:00:00,172.72,157
96651,Manu Fernandez,1986-05-09 00:00:00,182.88,170
163236,Manu Torres,1989-08-14 00:00:00,185.42,168
38701,Manuel Fernandes,1986-02-05 00:00:00,175.26,152
28467,Marcelo,1988-05-12 00:00:00,175.26,165
97865,Mario Fernandez Cuesta,1988-04-30 00:00:00,185.42,163
102374,Mario Martinez,1985-03-25 00:00:00,172.72,150
47373,Matias Fernandez,1986-05-15 00:00:00,177.8,159
33666,Miguel Angel,1978-09-16 00:00:00,182.88,170
41469,Miguel Nieto,1986-01-12 00:00:00,182.88,163
33997,Mikel Eizaguirre Aranburu,1979-02-18 00:00:00,180.34,154
33961,Mikel Labaka,1980-08-10 00:00:00,185.42,172
40049,Modeste M'Bami,1982-10-09 00:00:00,180.34,176
514850,Moi,1994-04-18 00:00:00,180.34,165
315227,Moises Garcia,1989-10-31 00:00:00,182.88,172
26354,Mouhamadou Dabo,1986-11-28 00:00:00,175.26,143
31303,Nelson,1983-06-10 00:00:00,170.18,150
425985,Nemanja Radoja,1993-02-06 00:00:00,185.42,170
37489,Nino,1980-06-10 00:00:00,170.18,150
24630,Noe Pamarot,1979-04-14 00:00:00,180.34,192
213486,Nolito,1986-10-15 00:00:00,175.26,159
27365,Nuri Sahin,1988-09-05 00:00:00,180.34,161
30692,Oguchi Onyewu,1982-05-13 00:00:00,195.58,209
212470,Oriol Romeu,1991-09-24 00:00:00,182.88,183
33892,Oscar Serrano,1981-09-30 00:00:00,172.72,161
150573,Oscar Sielva,1991-08-06 00:00:00,177.8,152
193533,Pablo Alcolea Guerrero,1989-03-23 00:00:00,182.88,172
70865,Pablo Barrera,1987-06-21 00:00:00,177.8,159
18483,Pablo Javier Perez,1985-08-10 00:00:00,177.8,157
240054,Pablo Sarabia,1992-05-11 00:00:00,175.26,154
75619,Pedro Rios,1981-12-12 00:00:00,177.8,163
30890,Philippe Senderos,1985-02-14 00:00:00,190.5,185
359194,Quini,1985-10-29 00:00:00,180.34,159
30740,Rafael Marquez,1979-02-13 00:00:00,182.88,165
477471,Raul Albentosa,1988-09-01 00:00:00,193.04,196
74751,Raul Camara,1984-02-28 00:00:00,170.18,141
33871,Raul Garcia,1986-07-11 00:00:00,182.88,179
292313,Raul Jimenez,1991-05-05 00:00:00,190.5,168
30655,Raul,1977-06-27 00:00:00,180.34,150
75004,Roberto Trashorras,1981-02-28 00:00:00,177.8,157
324578,Rodrigo De Paul,1994-05-24 00:00:00,177.8,150
18592,Roman Martinez,1983-03-27 00:00:00,182.88,179
30646,Roque Santa Cruz,1981-08-16 00:00:00,190.5,183
11778,Roversio,1984-01-17 00:00:00,187.96,154
396526,Ruben Blanco,1995-07-25 00:00:00,187.96,154
213711,Ruben Rochina,1991-03-23 00:00:00,182.88,168
318526,Ruben Vezo,1994-04-25 00:00:00,182.88,176
33607,Ruben,1982-01-29 00:00:00,187.96,183
639150,Sabin Merino,1992-01-04 00:00:00,185.42,176
214449,Salvador Agra,1991-11-11 00:00:00,165.1,157
474672,Samuel Garcia,1990-06-15 00:00:00,177.8,161
150296,Sebastian Dubarbier,1986-02-19 00:00:00,177.8,170
56819,Sebastian Fernandez,1985-05-23 00:00:00,170.18,152
154257,Sergio Busquets,1988-07-16 00:00:00,187.96,168
150649,Sergio Canales,1991-02-16 00:00:00,177.8,143
300532,Sergio Rico,1993-09-01 00:00:00,193.04,194
30271,Sergio,1976-11-10 00:00:00,182.88,170
39584,Stipe Pletikosa,1979-01-08 00:00:00,193.04,183
42579,Tiberio Guarente,1985-11-01 00:00:00,182.88,163
95078,Toni Kroos,1990-01-04 00:00:00,182.88,172
533227,Uche Henry Agbo,1995-12-04 00:00:00,185.42,161
25462,Victor Casadesus,1985-02-28 00:00:00,180.34,176
30889,Xabi Alonso,1981-11-25 00:00:00,182.88,176
449484,Xabi Irureta,1986-03-21 00:00:00,180.34,163
74990,Xabier Aranburu Castillo,1986-03-29 00:00:00,182.88,157
159881,Xabier Etxeita,1987-10-31 00:00:00,185.42,174
154256,Xavier Torres,1986-11-21 00:00:00,182.88,183
432463,Zakaria Bakkali,1996-01-26 00:00:00,165.1,132
282473,Zouhair Feddal,1989-01-01 00:00:00,190.5,172
352887,Abdoulaye Doucoure,1993-01-01 00:00:00,182.88,165
40501,Adrian Gonzalez,1988-05-25 00:00:00,182.88,168
47565,Alberto De la Bella,1985-12-02 00:00:00,182.88,181
191906,Alejandro Arribas,1989-05-01 00:00:00,182.88,163
26169,Aleksandr Hleb,1981-05-01 00:00:00,185.42,161
395154,Alen Halilovic,1996-06-18 00:00:00,170.18,143
282689,Alex Menendez,1991-07-17 00:00:00,180.34,148
23678,Alex Song,1987-09-09 00:00:00,185.42,163
164676,Ander Herrera,1989-08-14 00:00:00,182.88,161
31045,Andres Guardado,1986-09-28 00:00:00,170.18,148
32656,Antonio Lopez,1981-09-13 00:00:00,175.26,163
79737,Antonio Rukavina,1984-01-26 00:00:00,177.8,163
209362,Aras Oezbiliz,1990-03-09 00:00:00,175.26,154
33655,Arturo Arzu,1981-03-17 00:00:00,182.88,172
47552,Ben Sahar,1989-08-10 00:00:00,180.34,159
45749,Benat Etxebarria,1987-02-19 00:00:00,175.26,159
58499,Bojan Jokic,1986-05-17 00:00:00,175.26,165
33895,Borja Neru,1974-01-20 00:00:00,182.88,165
38433,Borja Valero,1985-01-12 00:00:00,175.26,161
361322,Bruma,1994-10-24 00:00:00,172.72,146
43294,Bruno Vilela Gama,1987-11-15 00:00:00,175.26,163
33828,Cesar Navas,1980-02-14 00:00:00,198.12,194
75600,Chema,1980-04-25 00:00:00,187.96,181
18664,Christian Fernandez,1985-10-01 00:00:00,182.88,170
40203,Ciprian Marica,1985-10-02 00:00:00,185.42,176
71602,Claudio Beauvue,1988-04-16 00:00:00,175.26,146
239964,Cristiano Piccini,1992-09-26 00:00:00,182.88,170
33768,Daniel Jarque,1983-01-01 00:00:00,187.96,168
40523,Daniel Larsson,1987-01-25 00:00:00,175.26,174
30477,Danijel Pranjic,1981-12-02 00:00:00,170.18,154
38243,David Odonkor,1984-02-21 00:00:00,172.72,163
74672,Dealbert,1983-01-01 00:00:00,185.42,176
282281,Denis Suarez,1994-01-06 00:00:00,180.34,159
41466,Diego Lopez,1981-11-03 00:00:00,195.58,192
31235,Diego,1985-02-28 00:00:00,172.72,161
215711,Dionisio Villalba,1989-12-21 00:00:00,182.88,181
158263,Dorlan Pabon,1988-01-24 00:00:00,167.64,161
75445,Duje Cop,1990-02-01 00:00:00,182.88,161
150093,Eduardo Salvio,1990-07-13 00:00:00,172.72,150
171992,Elias,1985-05-16 00:00:00,172.72,165
37581,Ezequiel Garay,1986-10-10 00:00:00,187.96,176
34520,Fabio Cannavaro,1973-09-13 00:00:00,175.26,165
41708,Fabio Coltorti,1980-12-03 00:00:00,198.12,209
143795,Fausto Rossi,1990-12-03 00:00:00,175.26,148
41622,Felipe Caicedo,1988-09-05 00:00:00,182.88,185
33030,Fernando Llorente,1985-02-26 00:00:00,195.58,198
11555,Fernando Soriano,1979-09-24 00:00:00,187.96,179
30853,Fernando Torres,1984-03-20 00:00:00,185.42,172
202610,Fidel,1989-10-27 00:00:00,177.8,161
105827,Fran Merida,1990-03-04 00:00:00,175.26,163
37455,Francisco Rufete,1976-11-20 00:00:00,175.26,170
129326,Franco Daniel Jara,1988-07-15 00:00:00,180.34,168
50027,Gato Silva,1986-02-11 00:00:00,177.8,165
37413,Giourkas Seitaridis,1981-06-04 00:00:00,185.42,174
101070,Gregory Arnolin,1980-11-10 00:00:00,187.96,187
112563,Hans Martinez,1987-01-04 00:00:00,177.8,168
409005,Hector Hernandez,1991-05-23 00:00:00,172.72,157
39142,Henok Goitom,1984-09-22 00:00:00,187.96,190
37423,Hipolito Poli,1977-03-20 00:00:00,185.42,161
24099,Hurtado Perez Moises,1981-02-20 00:00:00,185.42,187
174472,Iago Aspas,1987-08-01 00:00:00,175.26,148
26434,Ibrahim Afellay,1986-04-02 00:00:00,180.34,168
46289,Imanol Agirretxe,1987-02-24 00:00:00,187.96,170
616544,Inigo Lekue,1993-05-04 00:00:00,180.34,159
188060,Inigo Perez,1988-01-18 00:00:00,177.8,163
33959,Ion Ansotegi,1982-07-13 00:00:00,193.04,185
177475,Izet Hajrovic,1991-08-04 00:00:00,177.8,157
74689,Jaime,1980-12-10 00:00:00,187.96,176
164684,James Rodriguez,1991-07-12 00:00:00,180.34,165
42369,Javad Nekounam,1980-10-07 00:00:00,185.42,172
74747,Javi Fuego,1984-01-04 00:00:00,182.88,163
37410,Javier Martinez,1988-09-02 00:00:00,190.5,179
37576,Javier Saviola,1981-12-11 00:00:00,167.64,154
466672,Jefferson Lerma,1994-10-25 00:00:00,177.8,154
154259,Jeffren Suarez,1988-01-20 00:00:00,172.72,157
301456,Jeison Murillo,1992-05-27 00:00:00,182.88,172
17703,Jeremy Perbet,1984-12-12 00:00:00,182.88,172
34601,Jermaine Pennant,1983-01-15 00:00:00,172.72,150
18705,Jesus Datolo,1984-05-19 00:00:00,177.8,159
75606,Jesus Perez Francis,1981-12-17 00:00:00,177.8,154
96509,Joaquin Larrivey,1984-08-20 00:00:00,185.42,181
37824,Joaquin,1981-07-21 00:00:00,177.8,165
195581,Joel,1992-09-20 00:00:00,180.34,174
2983,Jorge Molina,1982-04-22 00:00:00,187.96,192
69166,Jose Ariel Nunez,1988-09-12 00:00:00,172.72,157
38550,Jose Javier Barkero,1979-04-27 00:00:00,180.34,165
18518,Jose Sosa,1985-06-19 00:00:00,180.34,170
25735,Juan Pablo Carrizo,1984-05-06 00:00:00,187.96,192
33891,Juanjo,1985-10-28 00:00:00,187.96,176
38451,Juanlu,1984-02-07 00:00:00,177.8,168
26805,Kris Stadsgaard,1985-08-01 00:00:00,185.42,170
23988,Lassana Diarra,1985-03-10 00:00:00,172.72,161
30534,Leonardo Ponzio,1982-01-29 00:00:00,175.26,157
241997,Liassine Cadamuro,1988-03-05 00:00:00,187.96,179
384374,Luis Hernandez,1989-08-14 00:00:00,182.88,163
115519,Luisinho,1985-05-05 00:00:00,175.26,137
38492,Maniche,1977-11-11 00:00:00,172.72,157
114762,Manolo Reina,1985-04-01 00:00:00,185.42,176
150735,Manuel Lillo Castellano,1989-03-27 00:00:00,175.26,168
213912,Manuel Lucena,1982-11-17 00:00:00,185.42,185
295200,Manuel Onwu,1988-01-11 00:00:00,185.42,165
37879,Marc Torrejon Moya,1986-02-18 00:00:00,187.96,192
49847,Marcelo Diaz,1986-12-30 00:00:00,165.1,139
18164,Mariano Pavone,1982-05-27 00:00:00,180.34,176
41923,Markus Steinhoefer,1986-03-07 00:00:00,175.26,152
41582,Marquitos,1987-03-21 00:00:00,177.8,161
34582,Mate Bilic,1980-10-23 00:00:00,185.42,179
78404,Michel,1985-11-08 00:00:00,182.88,159
38449,Miguel Pallardo,1986-09-05 00:00:00,172.72,161
34007,Miguel,1980-01-04 00:00:00,177.8,172
33964,Mikel Alonso,1980-05-17 00:00:00,180.34,172
150770,Miku,1985-08-19 00:00:00,185.42,176
198607,Miroslav Stevanovic,1990-07-29 00:00:00,180.34,159
34956,Mista,1978-11-12 00:00:00,182.88,163
215079,Mohammed Abu,1991-11-14 00:00:00,170.18,150
35497,Mounir El Hamdaoui,1984-07-14 00:00:00,182.88,185
38521,Nacho Monreal,1986-02-26 00:00:00,177.8,159
638089,Nacho Monsalve,1994-04-27 00:00:00,177.8,163
38025,Nacho Perez,1980-06-24 00:00:00,175.26,154
31718,Nelson Haedo Valdez,1983-11-28 00:00:00,177.8,168
174321,Nicolas Otamendi,1988-02-12 00:00:00,182.88,179
170365,Nosa Emanuel Igiebor,1990-11-09 00:00:00,182.88,168
38778,Oleksandr Iakovenko,1987-07-23 00:00:00,182.88,163
181297,Oscar de Marcos,1989-04-14 00:00:00,180.34,168
407786,Pablo Hervias,1993-03-08 00:00:00,175.26,150
28468,Pedro Oldoni,1985-09-26 00:00:00,190.5,181
201918,Pedro Orfila Artime,1988-03-06 00:00:00,175.26,154
97490,Pele,1987-09-14 00:00:00,187.96,176
5247,Perez Richi,1977-04-14 00:00:00,187.96,170
33637,Peter Luccin,1979-04-09 00:00:00,180.34,165
38464,Quique Alvarez,1975-07-20 00:00:00,182.88,174
314820,Quique Rivero,1992-04-16 00:00:00,175.26,154
75214,Rafa Jorda,1984-01-01 00:00:00,190.5,192
38406,Rafita,1982-09-18 00:00:00,177.8,152
477498,Raul Lizoain,1991-01-27 00:00:00,187.96,176
432591,Ricardo Horta,1994-09-15 00:00:00,172.72,134
24591,Ricardo,1971-12-30 00:00:00,187.96,194
474668,Roberto Chen,1994-05-24 00:00:00,182.88,159
46391,Roberto Lago,1985-08-30 00:00:00,177.8,168
300623,Roberto Torres,1989-03-17 00:00:00,177.8,159
675088,Rodrigo Hernandez,1996-06-22 00:00:00,190.5,172
303088,Roger,1991-01-03 00:00:00,177.8,163
38363,Roland Lamah,1987-12-31 00:00:00,180.34,157
42714,Royston Drenthe,1987-04-08 00:00:00,167.64,172
37656,Ruben,1984-06-22 00:00:00,187.96,176
193224,Sergi Enrich,1990-02-26 00:00:00,180.34,168
30962,Sergio Ramos,1986-03-30 00:00:00,182.88,165
26146,Seydou Keita,1980-01-16 00:00:00,182.88,165
178955,Stefan Savic,1991-01-08 00:00:00,185.42,161
97762,Takashi Inui,1988-06-02 00:00:00,170.18,139
466132,Theo Bongonda,1995-11-20 00:00:00,177.8,157
38601,Theofanis Gekas,1980-05-23 00:00:00,177.8,168
150869,Thimothee Kolodziejczak,1991-10-01 00:00:00,185.42,165
134236,Tino Costa,1985-01-09 00:00:00,175.26,165
150824,Txema Anibarro,1979-07-26 00:00:00,185.42,172
33027,Ustaritz,1983-02-16 00:00:00,180.34,165
213916,Vicente Gomez,1988-08-31 00:00:00,187.96,172
109222,Vicente Guaita,1987-02-18 00:00:00,190.5,179
111237,Vicente Iborra,1988-01-16 00:00:00,195.58,194
52004,Victor Alvarez,1993-03-14 00:00:00,177.8,152
24450,Victor Obinna,1987-03-25 00:00:00,180.34,179
37672,Victoriano Rivas Nano,1980-07-07 00:00:00,185.42,176
114746,Vincenzo Rennella,1988-10-08 00:00:00,187.96,172
33439,Vladimir Stojkovic,1983-07-28 00:00:00,193.04,207
30878,Wesley Sneijder,1984-06-09 00:00:00,170.18,159
260659,Ximo Navarro,1990-01-23 00:00:00,177.8,157
37845,Xisco,1986-06-26 00:00:00,187.96,168
192064,Yoel Rodriguez,1988-08-28 00:00:00,185.42,185
80295,Yuri Berchiche,1990-02-10 00:00:00,177.8,170
97488,Yves Hadley Desmarets,1979-07-19 00:00:00,177.8,159
238786,Zakarya Bergdich,1989-01-07 00:00:00,175.26,150
34104,Ze Castro,1983-01-13 00:00:00,182.88,181
178574,Adrian Gunino,1989-02-03 00:00:00,167.64,141
183482,Adrian Sardinero Corpa,1990-10-13 00:00:00,180.34,172
121923,Adriano,1982-01-21 00:00:00,175.26,168
20771,Akihiro Ienaga,1986-06-13 00:00:00,172.72,154
32870,Alan Hutton,1984-11-30 00:00:00,185.42,161
107929,Alberto Botia,1989-01-27 00:00:00,187.96,176
37451,Alberto Lopo,1980-05-05 00:00:00,185.42,179
213493,Alex Perez,1991-08-11 00:00:00,187.96,176
629594,Alfonso Pedraza,1996-04-09 00:00:00,182.88,165
100033,Alvaro Pereira,1985-11-28 00:00:00,180.34,172
33586,Alvaro Rubio,1979-04-18 00:00:00,180.34,150
268039,Anderson Conceicao,1989-10-24 00:00:00,187.96,179
42873,Andreas Ivanschitz,1983-10-15 00:00:00,182.88,181
172948,Andreu Fontas,1989-11-14 00:00:00,185.42,196
33820,Angel Manuel Vivar Dorado,1974-02-12 00:00:00,182.88,172
33644,Antonio Doblas,1980-08-05 00:00:00,182.88,179
474448,Antonio Sanabria,1996-03-04 00:00:00,180.34,154
37793,Antonio Tomas,1985-01-19 00:00:00,175.26,165
38362,Ariel Ibagaza,1976-10-27 00:00:00,165.1,143
149584,Ariel Nahuelpan,1987-10-15 00:00:00,187.96,203
33028,Aritz Aduriz,1981-02-11 00:00:00,182.88,172
150641,Baltasar Rigo,1985-06-26 00:00:00,185.42,174
97498,Beto,1982-05-01 00:00:00,182.88,179
74403,Bruno Saltor,1980-10-01 00:00:00,177.8,165
40721,Carl Medjani,1985-05-15 00:00:00,182.88,170
102912,Carlos Calvo,1985-09-18 00:00:00,175.26,157
37754,Carlos Diogo,1983-07-18 00:00:00,185.42,174
56972,Carlos Sanchez,1986-02-06 00:00:00,182.88,181
213653,Charles,1984-04-04 00:00:00,177.8,165
722766,Charly Musonda,1996-10-15 00:00:00,172.72,146
282475,Christian Gomez,1989-07-27 00:00:00,180.34,165
35988,Christian Lell,1984-08-29 00:00:00,182.88,176
319055,Chuli,1991-01-25 00:00:00,177.8,161
172430,Cicinho,1986-08-04 00:00:00,175.26,139
46297,Cristian Daniel Ansaldi,1986-09-20 00:00:00,180.34,168
24970,Cristian Zapata,1986-09-30 00:00:00,187.96,181
580704,Dani Ndi,1995-08-18 00:00:00,177.8,168
531629,Daniel Ceballos,1996-08-07 00:00:00,175.26,143
41294,David Barral,1983-05-10 00:00:00,182.88,172
37470,David Cortes,1979-08-29 00:00:00,180.34,163
37498,David Generelo,1982-08-11 00:00:00,182.88,181
37459,David Silva,1986-01-08 00:00:00,170.18,148
99047,David Zurutuza,1986-07-19 00:00:00,185.42,172
179009,Dejan Lekic,1985-06-07 00:00:00,193.04,194
34381,Derek Boateng,1983-05-02 00:00:00,185.42,172
34182,Didier Zokora,1980-12-14 00:00:00,177.8,159
103139,Diego Buonanotte,1988-04-19 00:00:00,160.02,123
33611,Diego Camacho,1976-10-10 00:00:00,185.42,181
38139,Diego Capel,1988-02-16 00:00:00,172.72,148
2752,Diego Mainz,1982-12-29 00:00:00,187.96,174
172116,Douglas,1990-08-06 00:00:00,170.18,148
33800,Edinho,1982-07-07 00:00:00,182.88,159
